index,response,left_tissue,right_tissue,normalized_overlap_trace_mean,normalized_overlap_trace_std,overlap_effective_rank_mean,overlap_effective_rank_std,supported_contrast_fraction_mean,supported_contrast_fraction_std,overlap_weighted_head_energy_mean,overlap_weighted_head_energy_std,pairwise_penalty_contribution_mean,pairwise_penalty_contribution_std,overlap_eigenvalue_1_mean,overlap_eigenvalue_1_std,overlap_eigenvalue_2_mean,overlap_eigenvalue_2_std,overlap_eigenvalue_3_mean,overlap_eigenvalue_3_std,overlap_eigenvalue_4_mean,overlap_eigenvalue_4_std,overlap_eigenvalue_5_mean,overlap_eigenvalue_5_std,overlap_eigenvalue_6_mean,overlap_eigenvalue_6_std,overlap_eigenvalue_7_mean,overlap_eigenvalue_7_std,overlap_eigenvalue_8_mean,overlap_eigenvalue_8_std
50,JAM2,brain_hypothalamus,brain_putamen_basal_ganglia,0.46897130546274524,0.06460925970508377,3.9827351592058085,0.39302492909297887,0.4972324713585922,0.09018090315877861,0.08511481294965599,0.027459524784492734,8.148726579785926e-05,2.3039783948562073e-05,1.2364522935705886,0.41387717327108076,0.5218525438089952,0.14273645687722275,0.33288244654572974,0.08943530490602934,0.2226814290592473,0.05442033805100607,0.13410843643832973,0.026645272879707048,0.08587925117788639,0.012566431468815703,0.05416933551513994,0.008273881911633547,0.0327606419589072,0.004730693291057275
51,JAM2,brain_hypothalamus,brain_spinal_cord_cervical_c-1,0.5243057916853718,0.07691982112710906,3.6547329209032475,0.4336132119491298,0.5150973313704592,0.08771600510698578,0.04888985472870848,0.016690880370894043,5.65072708535665e-05,1.300704948803204e-05,1.5288669450905508,0.5318417300204057,0.5583222170396025,0.1518234341237656,0.3663035206390196,0.09893041090490673,0.2447660187660415,0.061977135269703686,0.15600799257275838,0.031656623573767896,0.09775262593799793,0.01907827457189898,0.05989603479662374,0.009344019401180386,0.036181790883684055,0.006931731299938377
52,JAM2,brain_nucleus_accumbens_basal_ganglia,brain_putamen_basal_ganglia,0.5492803611517219,0.04419452080877652,2.9374756460481763,0.32584117607875474,0.510997240771362,0.06714394835629092,0.04759323615610056,0.01350955906850102,5.348540221139461e-05,1.6886235044908528e-05,1.7776342784597627,0.46624776111302324,0.6811764956738491,0.21597953190643449,0.3321474094116022,0.08795267185696229,0.209988983034095,0.04504772283323077,0.12755989849621627,0.027763549603723413,0.08171425877959929,0.012334395955581121,0.05140973018232914,0.007546483666409382,0.03034035021364579,0.004137335724961396
53,JAM2,brain_nucleus_accumbens_basal_ganglia,brain_spinal_cord_cervical_c-1,0.4519810198408645,0.06576029912962747,3.6697005192445245,0.4166203479759168,0.4655649674213732,0.08606196503702605,0.04803747810952516,0.015780225867702932,5.063414680802396e-05,1.5118275740667265e-05,1.3983636845429743,0.43171762813191944,0.5826470537900542,0.1766512701163088,0.36515617989537963,0.1005332065469961,0.23082555261492366,0.05309209148603809,0.14379751007298586,0.030423421072497903,0.09085924646689125,0.017354249971146027,0.05668272634279446,0.0082914440846971,0.0351597779377215,0.006037314953477252
54,JAM2,brain_putamen_basal_ganglia,brain_spinal_cord_cervical_c-1,0.43390629232151656,0.06394717169422245,3.8353703283006224,0.48521269035057973,0.47163557051476507,0.067900874468243,0.061007282414137595,0.021073942191963884,5.659531286085737e-05,1.4829520540256063e-05,1.3333073227297956,0.42124110666877174,0.5295360669344167,0.1438885886048181,0.336600699174501,0.08756785169083717,0.2167372933732973,0.05296538690468886,0.13581236247093226,0.02854185210108514,0.08632400019399523,0.013827096192569147,0.054262875130751766,0.00680518531376048,0.032115111272722784,0.004278101166459927
55,SH2D2A,brain_amygdala,brain_anterior_cingulate_cortex_ba24,0.7269953511358642,0.034767690544911245,3.4345878302351225,0.3068302117484561,0.6876621624337663,0.04695406559561962,0.0457193520114831,0.035461797372632095,7.309210891550742e-05,3.9444252086813186e-05,1.0140044018516838,0.29924321816802185,0.44293913928177153,0.1540998739531466,0.24444430130156153,0.07924280321445436,0.1616372845331186,0.05951398190195343,0.09363943713638165,0.034402030915391506,0.05894287325370182,0.020538239821606845,0.03638154089971023,0.01237595113173471,0.022717762184168717,0.009289466791830578
56,SH2D2A,brain_amygdala,brain_caudate_basal_ganglia,0.5582625651626728,0.048853161347844225,4.129486816649207,0.40825483091344544,0.6242283114224957,0.08722798127886353,0.042694083330235465,0.035879629066609124,6.508520263437346e-05,2.3656084434047666e-05,0.8441439017797652,0.4077466088725973,0.394027406095035,0.16214624261674962,0.2383919382249343,0.08406094485088911,0.15323254878438858,0.06111558100877498,0.09483959412197629,0.03415628755139588,0.060671263236769024,0.02581263173905475,0.03862872627938123,0.01572395087252208,0.024676221224237817,0.01123555641726742
57,SH2D2A,brain_amygdala,brain_cerebellar_hemisphere,0.4705302840664635,0.05240824211784793,4.544148883016405,0.3666260713580706,0.4571286589190267,0.09363588561441465,0.0734714850816045,0.0513805411205059,8.680020162849103e-05,3.365075629192752e-05,0.6339852395163896,0.23614038069207863,0.3248448578053869,0.10046233677403021,0.20739579829550414,0.07827299475323869,0.13570268343373335,0.0511135067318257,0.08493284371221041,0.0312762522928429,0.054777556877611856,0.018184394079240534,0.034047235180585146,0.01163692799515519,0.021255808068322633,0.00861521098244349
58,SH2D2A,brain_amygdala,brain_cerebellum,0.4660208429514359,0.05881250278438276,4.448047847558374,0.43123917465576683,0.4502328271558064,0.08910029870425487,0.06377904572582498,0.05593524733252935,6.698407834218726e-05,1.7474875137636338e-05,0.656003959845265,0.2605540308062827,0.3196129177005908,0.10370214499879617,0.20293178540417492,0.07218953613412254,0.1327313878568545,0.0480083787038745,0.08328573582612407,0.028932808973908267,0.05323517823152124,0.018663505571036635,0.033718922097185224,0.011490435981873234,0.020754013139032683,0.008515134377850543
59,SH2D2A,brain_amygdala,brain_cortex,0.5381803435877396,0.04267817998449357,4.244539867932394,0.3303550992456282,0.5498471284438866,0.06371704290261049,0.05511717193964725,0.05687691901214566,6.650716424789886e-05,2.187870458559081e-05,0.687734426176912,0.2691113043763388,0.3290036508711254,0.120224488116609,0.21545479479928625,0.0805357002626341,0.14301324165442614,0.04865292889579406,0.0879478209369423,0.03175527847161074,0.055353301889432896,0.020717246972969207,0.03611959939404051,0.01434158983747791,0.02178602071934726,0.009622230185375776
60,SH2D2A,brain_amygdala,brain_frontal_cortex_ba9,0.5871825174836537,0.0467979662045194,4.243167739589054,0.24014692204546947,0.5991776187954273,0.06468917580087387,0.048028848437848375,0.03904949340950064,6.200560007096056e-05,2.240432712892781e-05,0.7284074750522707,0.25050792570905706,0.3524439441329393,0.11906375151248283,0.22988046622870564,0.0771323529033391,0.15158697551904027,0.0557065583776534,0.09181412203529807,0.03301567879095817,0.05881081186455846,0.02173225661546617,0.03632534417945622,0.01326130547262287,0.022318148286303265,0.00824073163013203
61,SH2D2A,brain_amygdala,brain_hypothalamus,0.562919500364947,0.05902313583015746,3.883316305819595,0.405513844157314,0.5856655493655447,0.08691658686777466,0.0480531204906028,0.057369735339439544,5.860462214184277e-05,2.94938178296814e-05,1.001267232461466,0.34614555742322023,0.462739871476086,0.17513644519620833,0.268322696531745,0.09067444157496517,0.1845494932128952,0.07206504138250927,0.1092539827480898,0.0443737242265109,0.06827493340837351,0.02527069581261716,0.04299230028506885,0.017078471537732582,0.026783067187460402,0.01164586469260051
62,SH2D2A,brain_amygdala,brain_nucleus_accumbens_basal_ganglia,0.5887078385097058,0.05149733485727696,3.9864277817807463,0.4101182645408993,0.5681848823589407,0.07645858482819783,0.04429914593500273,0.02756841315495178,8.059094559116441e-05,3.865583244170906e-05,0.9553691375020822,0.4104831817819043,0.41968042288691,0.15390656916525328,0.2615378702498564,0.0942784786940673,0.16814223349761112,0.06618153093878006,0.10136073199822268,0.040539087691065824,0.06483029512217428,0.026052512049657448,0.040638208059344316,0.01676418139207427,0.025682268720242752,0.011639542967917797
63,SH2D2A,brain_amygdala,brain_putamen_basal_ganglia,0.5048447847084346,0.04360545868687053,4.210478214211166,0.3787602568470188,0.5020290816182849,0.08316673251190407,0.05807194244885795,0.04878958650869151,8.832557780276193e-05,2.6119471900979473e-05,0.8119144542968062,0.3516196825471579,0.3731891614056596,0.13385906707384979,0.23613429061687183,0.08328475710452643,0.15318823260244077,0.05750172282348911,0.09366553257732643,0.033425311550371505,0.060475317612672684,0.02343231926947595,0.03755493248768131,0.014402825163287008,0.024154727557016042,0.009184281431638432
64,SH2D2A,brain_amygdala,brain_spinal_cord_cervical_c-1,0.4571969625908391,0.0668020028579359,4.302058409005894,0.3007759060527669,0.3957075826375619,0.08948047170012906,0.10937928624093574,0.09316251594095026,0.0001420861774878213,4.84409040479513e-05,0.8676927466417332,0.3397898446732506,0.418541192986052,0.15512873011235145,0.25944739182264925,0.09810233689034568,0.1773950488940722,0.0673342026839479,0.11027561280546112,0.0419914400912694,0.06910919774281402,0.028098471068302495,0.04229153112980933,0.015011936966543685,0.026888334149031357,0.011031451477960856
65,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_caudate_basal_ganglia,0.552277140437424,0.04259394448661667,4.346208561983896,0.42470382970439763,0.4943622102330873,0.0761417515215999,0.05322664628868121,0.05274615750305047,7.09241570413336e-05,2.36766843147681e-05,0.7068523682337722,0.3088911999679051,0.3339321142555431,0.11009031905989983,0.21008228508673515,0.06823605059072475,0.13641284921021044,0.0497216236776247,0.08833136166890623,0.034273092011716993,0.0552218017876735,0.020373004121853746,0.03593602702100834,0.012677669271289155,0.022863124700456768,0.010069185806652926
66,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_cerebellar_hemisphere,0.5000672453313623,0.06043658161634628,4.465567365989766,0.33966955787750786,0.4719784840540173,0.09070103486734284,0.04975349088047443,0.04396788223041931,7.000418593969217e-05,2.4975614243694208e-05,0.5649315796144428,0.20843634815971246,0.29454839327978716,0.08894271158255337,0.18813299022250096,0.06573198995916801,0.12414281035940118,0.042637152460431614,0.07966752653092654,0.030203639112967143,0.05050916943180672,0.016785060210708788,0.031709551426649205,0.009950178864903358,0.01976136268186132,0.007784414393063486
67,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_cerebellum,0.49831687282428483,0.050807213939031814,4.326511909117207,0.43510884079926165,0.45611806569041197,0.08797048071419751,0.0493759726265023,0.043449884553132256,6.688546072960834e-05,1.868215480030302e-05,0.5829692750684276,0.22694639599823396,0.2991523644214165,0.08486651477096074,0.18290867754275886,0.056527899964480995,0.12156146816246156,0.04015787344450772,0.07611091846704923,0.02791927933876227,0.05001308748262595,0.018012671965159554,0.031163463434444566,0.01017052407091058,0.019322719888939348,0.007216961188701595
68,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_cortex,0.7083728794550153,0.04275438712340154,3.462638666614022,0.30991075557092845,0.6540432814557732,0.07056286297864167,0.05643020734145445,0.04433622991082733,8.153839718254868e-05,2.5175812892689395e-05,0.8444200868771539,0.3033394971101678,0.34509409402279645,0.10308814199523562,0.20881674314492824,0.0733300769791825,0.12975330536290872,0.04135632363824577,0.08220546530042099,0.028493300438737993,0.051697842981341925,0.019358790777239548,0.032840734353457746,0.011058756963723977,0.019906440401586796,0.008881568048192595
69,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_frontal_cortex_ba9,0.7844468281931379,0.03546464073207853,3.436872153997803,0.2484279726222645,0.8006055119880287,0.05516287581688864,0.023170623662851046,0.02232075133857998,3.3562101579895254e-05,1.271137060055669e-05,0.906278720259286,0.2560124353807767,0.36368340721077774,0.10785127169151446,0.22914031317952963,0.07548395870648995,0.137447303793429,0.044828122453855763,0.08695918362357458,0.03208323690915355,0.05442917944168145,0.01940957067711937,0.03328017890947586,0.011451605313008918,0.02052782347439582,0.007819121377032357
70,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_hypothalamus,0.5578853547803087,0.06346484533691923,4.061341895285217,0.33474474700620127,0.5166973440875526,0.10541623313390623,0.09163009465002628,0.10948723982680077,8.9727717846495e-05,4.536191142221064e-05,0.8746044296296167,0.28723897418820216,0.3976377366009526,0.12211869582990928,0.23653486074912505,0.07625732752472376,0.16300936598034016,0.05874518804574118,0.09891755839155147,0.04060582032288066,0.06302958614819196,0.021780438116983596,0.03819677598170826,0.012673408910687417,0.02495292699950099,0.010814934207332825
71,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_nucleus_accumbens_basal_ganglia,0.5960739790248943,0.049901878418429385,4.058111643012431,0.31677492551981806,0.6180516264222893,0.0932142463012253,0.036306184894065174,0.03727751644969689,4.8268672987719297e-05,1.9973179711383653e-05,0.8332885537062605,0.3262233858151038,0.3625008860313849,0.11120251411662586,0.230059985540765,0.07934538231938114,0.14870989112471594,0.05617316633315206,0.09166496033950577,0.0344545128027888,0.059377328084055436,0.02150456547378368,0.037761012771279606,0.013656296594835719,0.02362215576965576,0.010642580872590842
72,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_putamen_basal_ganglia,0.5134424565435516,0.043127963880199044,4.316738045393789,0.4071436516385937,0.419396358687702,0.06820518129068624,0.07681454327218787,0.061806161094664934,0.00010673117722353079,2.8096504151224884e-05,0.7269537120562976,0.30524458296046925,0.3321400893741807,0.10455810649601698,0.21008676165745324,0.06979029074388182,0.13776535526369593,0.04862099172401297,0.08614490007106068,0.031410830792951615,0.05470036619066869,0.018938864263660222,0.03547622206888805,0.013037569864632045,0.022674265084242872,0.008428044170845264
73,SH2D2A,brain_anterior_cingulate_cortex_ba24,brain_spinal_cord_cervical_c-1,0.4607358589172444,0.07652070997558788,4.401007977796688,0.33830373168663863,0.37364445029045984,0.09703787918780067,0.16707390767996935,0.15539853772600412,0.0001521552227237296,5.295200614346003e-05,0.7828714895047277,0.3438098914189359,0.37874364094579976,0.12691731220351218,0.2324568436728141,0.08222277509677188,0.1540514836272663,0.053595746678822984,0.0982812958272948,0.03687786998203746,0.06357630339750474,0.023130481164535678,0.039194428377134286,0.01323252644250915,0.02484044403109648,0.00988007537116509
74,SH2D2A,brain_caudate_basal_ganglia,brain_cerebellar_hemisphere,0.4717833585328889,0.04989380399786741,4.5371346346747865,0.40219002069895604,0.450734616610878,0.05697794679204573,0.08315661076541285,0.0684494404082274,0.00010391064277592557,3.141767231203383e-05,0.6005524554291481,0.25807185753706186,0.30657404928672854,0.11232164563599559,0.20014023432050104,0.07451127359879753,0.12444567119610439,0.05226671230501455,0.08117072846915721,0.03005740938809335,0.05074015710896533,0.017387756269979075,0.03286145682284293,0.011531969935020904,0.020932944174805235,0.009493259122135968
75,SH2D2A,brain_caudate_basal_ganglia,brain_cerebellum,0.4696378067891206,0.05397027007314893,4.46034958475641,0.4099559662061992,0.4286269838271878,0.0794328934161936,0.05506916467354121,0.04077547693951002,7.795285429312211e-05,2.1797873742539137e-05,0.6399790348892026,0.28611782150648213,0.30052184972866575,0.1084776831243641,0.19157758338861614,0.06716842224284024,0.12215274860309977,0.04814692019128105,0.07793927031645012,0.02893096433592094,0.04951161473063373,0.01750895548331907,0.03298453478964948,0.012380570667516484,0.020459195365156665,0.009136055057738965
76,SH2D2A,brain_caudate_basal_ganglia,brain_cortex,0.5151185106583362,0.05158896460196458,4.537064091538616,0.3954130376398129,0.5244673809648999,0.08088654875760111,0.037138450113370344,0.03143640610663925,6.676323194974742e-05,2.7975702056581424e-05,0.6182358128046179,0.2670826137209418,0.3074521457264176,0.11563652821429402,0.1958415464175491,0.07270745954694975,0.12988634391267054,0.04846592866372921,0.0836560004843104,0.03193369657014723,0.05287752474573639,0.020204531182072598,0.03482287652223219,0.014716883414169804,0.02206143504946407,0.011029244042756417
77,SH2D2A,brain_caudate_basal_ganglia,brain_frontal_cortex_ba9,0.5603414719394302,0.04298913750506831,4.446592890508003,0.34810151710605614,0.5337086466745857,0.07591803225175843,0.041196349744455504,0.030567566376379942,6.764117691753299e-05,2.6487108521756088e-05,0.665861515835232,0.27417633632513616,0.32190181643004256,0.11187388284468062,0.20716691801670226,0.07067952094181157,0.13499755659046092,0.05101526212306542,0.08852658394491675,0.03425376011658993,0.05452338027706988,0.02031989367587021,0.03493172678735807,0.013808625570734753,0.02246229539387055,0.009049857007663791
78,SH2D2A,brain_caudate_basal_ganglia,brain_hypothalamus,0.5242272063956416,0.06455242310760834,4.082582093207078,0.4276586170968014,0.5523307467244901,0.09706208171111083,0.05990370590106351,0.05552964337753633,7.993738749914573e-05,3.590302499570711e-05,0.860388549494577,0.3794987738960366,0.41703982101683607,0.17398285908123554,0.24927499460871663,0.08748698140878042,0.1608585872900551,0.06989280487917128,0.10147564811355184,0.041147618257764196,0.0631712797326586,0.024975466847313957,0.04125056913643246,0.01756479196809298,0.026782654386783428,0.013341402829421384
79,SH2D2A,brain_caudate_basal_ganglia,brain_nucleus_accumbens_basal_ganglia,0.6467428663388858,0.04953311191712805,3.5359381542426696,0.4733667452779023,0.6289924779553092,0.07253473625094928,0.04424185881099381,0.03721262222237884,7.738019302470286e-05,2.3153271536690116e-05,1.03036928464519,0.5234444243464246,0.41560508764258,0.16427206965141167,0.2421200739868528,0.08555869928797055,0.15106955467904173,0.061951704283327545,0.09503769717235497,0.03857073022376583,0.05936944060538361,0.02420203384354637,0.03961542122153827,0.018374757714600218,0.02522197143357226,0.013288789153996639
80,SH2D2A,brain_caudate_basal_ganglia,brain_putamen_basal_ganglia,0.8408591782399852,0.026920931769090543,2.6039952850167634,0.3787532080480942,0.8322124622457837,0.03833001698327512,0.03757905696767673,0.02686809122158956,9.138113087804053e-05,3.282037469383533e-05,1.525435717016515,0.6553021496356825,0.43928956433104344,0.14339900239561768,0.23242882031885825,0.07974598466560966,0.1432324796595213,0.05628457987552651,0.08952038867374203,0.031238112802814057,0.05690875273344494,0.022768117686812136,0.03643389035429804,0.015674646103339733,0.02262512376007215,0.00958154136335328
81,SH2D2A,brain_caudate_basal_ganglia,brain_spinal_cord_cervical_c-1,0.4389817772758546,0.061617693981929574,4.347383725390506,0.3512653899421562,0.39554962293575774,0.0900254625861198,0.15570825698716534,0.0986241439065081,0.00020365586154246735,4.946816199184913e-05,0.8153912133044416,0.3896677779483927,0.3892958120466333,0.16388855007730135,0.2303370877193959,0.08645859428412246,0.15433782190404963,0.05972660220590287,0.10168333642565623,0.042041437181298644,0.06524770764429762,0.026628926787199705,0.04062891580117954,0.015440535987009295,0.026781943301513,0.012423366278246181
82,SH2D2A,brain_cerebellar_hemisphere,brain_cerebellum,0.7093880230977718,0.04730997579206261,2.9950295849217285,0.25351978991350294,0.6782023500608257,0.0599132075986052,0.05414386269735054,0.04767570248872666,0.00011764039700266065,4.399742523637436e-05,0.9508746321584628,0.2881286937331448,0.4212436548979987,0.13462071760541167,0.20058721126400733,0.07299473920922145,0.11453568900363878,0.043099461643436116,0.07282647550087398,0.026706102056716474,0.044848876155399627,0.015482856705835229,0.0283911325335434,0.0091075475266894,0.017233161974261568,0.00696690422993418
83,SH2D2A,brain_cerebellar_hemisphere,brain_cortex,0.48356684228276314,0.06853280610687851,4.423104624298545,0.3793419492841482,0.4663175703382004,0.11572515083265653,0.06717050574628086,0.0672045740877044,8.666536234060447e-05,2.9709912083627354e-05,0.5373054673979742,0.217778241384077,0.27599701101983015,0.09073461173780153,0.17511326734179905,0.06255765823204706,0.11606919315294462,0.045048809828950716,0.07371638573294334,0.02587225513633307,0.048003352415030696,0.016451418072610777,0.03086497697099084,0.010309227935067727,0.018911209522042782,0.008243946473707022
84,SH2D2A,brain_cerebellar_hemisphere,brain_frontal_cortex_ba9,0.5202401888188972,0.060183626218634614,4.413542622045136,0.31640829336557963,0.5007258541421452,0.08885386044359275,0.056229005752437625,0.044843330028439966,7.401809926454901e-05,2.1898573777437285e-05,0.5642580419980504,0.20520385624618104,0.289425639536121,0.09216114989863261,0.18496788693935542,0.06313307422686859,0.12082577342458604,0.04717000828691589,0.07842531073634564,0.029257672038585526,0.049922327024161786,0.01662211274770919,0.03123356095769613,0.00994745104723335,0.019406966078089973,0.0073822219539206235
85,SH2D2A,brain_cerebellar_hemisphere,brain_hypothalamus,0.44600092955779197,0.06353446439877955,4.450939261039489,0.3499215909715271,0.42263170754417256,0.07752492013930105,0.12106782834295304,0.11494663669674739,0.00013352422665576625,5.484541570852573e-05,0.6761438652101802,0.2525058145740035,0.3489926649733931,0.1132081090062805,0.22347357896605952,0.08763530110372235,0.14157499507054946,0.05494493653392881,0.08723488360989477,0.03092590778423191,0.05717126669575601,0.020643687331542038,0.03520045561213912,0.01179547196679849,0.022769438749017944,0.010000320302147682
86,SH2D2A,brain_cerebellar_hemisphere,brain_nucleus_accumbens_basal_ganglia,0.4630299843497978,0.05573728997094124,4.546634149645259,0.31344428390942813,0.48358642784365014,0.06447813659155585,0.061470294706432616,0.057475176353658085,8.67692847280051e-05,3.885413446059153e-05,0.5892649818487053,0.231425664674115,0.31819141463930006,0.10562160090702939,0.21023718338260147,0.0791340749840284,0.13168989960942779,0.05700260509802549,0.08398639939423402,0.0321989334478831,0.05382369966874713,0.019648214435685957,0.03441940070565224,0.01228326386028643,0.0217333503145088,0.009504496473322547
87,SH2D2A,brain_cerebellar_hemisphere,brain_putamen_basal_ganglia,0.4346990808626282,0.03338242754258624,4.500094878816056,0.39234259272649213,0.3782160482983891,0.049372255679473356,0.11402984115012878,0.09195014110361038,0.00012775782376159623,3.560505703140547e-05,0.5842359334134722,0.22348025768739777,0.30863080817858235,0.10718529890717086,0.2006704343418099,0.07214645037961327,0.12176547094074075,0.04834696139225999,0.07978548098997248,0.026834305886940208,0.05037217834615958,0.01570752753450286,0.032492586613335046,0.011840572403011106,0.020451874012901848,0.007908269164299802
88,SH2D2A,brain_cerebellar_hemisphere,brain_spinal_cord_cervical_c-1,0.4134452833050365,0.06519802604699784,4.339088072559929,0.36560764355953684,0.340656231998283,0.07817345569287996,0.15586541692750416,0.10463328520995017,0.00020610628466216028,5.5122238745649944e-05,0.6826834073770842,0.24875361564350976,0.3576595048104355,0.12440879338933959,0.216834271708391,0.08416151216563843,0.1392408369067105,0.05128328611957743,0.0895435596322686,0.033600379659877756,0.05630805294987505,0.019430851575525536,0.03554619039829916,0.011816376480352183,0.022417436974107557,0.009153497014033087
89,SH2D2A,brain_cerebellum,brain_cortex,0.5165125426890786,0.06536704231672646,4.117043915339742,0.44715533378113187,0.5193170735927719,0.10990629465503687,0.03375578845138883,0.03004151532586222,5.350042523007049e-05,2.158194847934304e-05,0.6021194385286799,0.2923733220654197,0.2968460348050367,0.09960324781379004,0.1768513851934626,0.0607829319980925,0.11855459522610871,0.045684847182505046,0.07422837147628855,0.02615483075146418,0.04718469389970929,0.01659016628154659,0.029884668744603476,0.010402759212130243,0.018260090321626916,0.007742336800264666
90,SH2D2A,brain_cerebellum,brain_frontal_cortex_ba9,0.5081905644755634,0.05558240892582339,4.371414352547701,0.36607917523866057,0.48853030001366465,0.0903376877574512,0.05113407459781087,0.04016637138105572,6.507968552479512e-05,2.2594606710932458e-05,0.5481096293201639,0.20357222849328396,0.2896850150673453,0.0910217696513035,0.1777958036766732,0.05564847536259079,0.11993180212817198,0.045888690101894176,0.07510950344060424,0.027143887494608807,0.04904406551948244,0.01717700476618722,0.030483448226173944,0.01010528807893033,0.019068961197612075,0.007038545362746
91,SH2D2A,brain_cerebellum,brain_hypothalamus,0.4495405769007267,0.06120145551669312,4.310649045153532,0.38407767350128574,0.42597783718103593,0.08415975069360536,0.09669400861991402,0.0820683636766368,0.00011975260502619522,3.260590788205433e-05,0.7348618879504076,0.3133622529875836,0.3540023231984809,0.11896508450060872,0.2123685559856115,0.07625045165421793,0.13861296909920368,0.051162298395205315,0.08579388688830644,0.03365343011501164,0.05648867824003632,0.019855914303141577,0.03523529637636778,0.01163231679122026,0.0220385647545702,0.009825167147148038
92,SH2D2A,brain_cerebellum,brain_nucleus_accumbens_basal_ganglia,0.46450697045331646,0.06265566104076538,4.408438121160041,0.4179624347702398,0.4473325255189898,0.09327422104913098,0.06680945600261443,0.051862917831985184,9.285951458503421e-05,2.6599760507300087e-05,0.6457060647771559,0.3163878279846128,0.31283771966796275,0.09955846319678961,0.20426822403993236,0.07064391170891747,0.1297368693920086,0.053256805649909145,0.0810061496309452,0.03250546111826583,0.052778430714093195,0.018289378920018903,0.0349735143190386,0.013441289581670455,0.02091683066237347,0.00905709256124064
93,SH2D2A,brain_cerebellum,brain_putamen_basal_ganglia,0.43100090505004224,0.046393176804788216,4.509527149161928,0.40869091692923454,0.3685716068988534,0.06243449424700318,0.0640860808801649,0.03881666274956875,9.651541337540061e-05,2.4819169422415036e-05,0.6172248530616402,0.26026455398375153,0.29979572679249633,0.09259079140615052,0.1909010264273523,0.06494347761499861,0.12015740153357975,0.04593400929297365,0.07623528465551878,0.024003958661516476,0.04965570192576345,0.016798023838822788,0.03264743034520102,0.012282572072907588,0.019849186540512202,0.007268565698586251
94,SH2D2A,brain_cerebellum,brain_spinal_cord_cervical_c-1,0.40573392324628593,0.06957206584201792,4.300475560662101,0.41618914160664033,0.3341214180729311,0.08138020748794049,0.12479490615142423,0.07702139363199723,0.00016530619478685214,4.0110946164184985e-05,0.7149535480594232,0.30452049712993484,0.3401508130025427,0.10816990438304222,0.21053109477663817,0.07442491422777066,0.1390143448441417,0.05302263453003134,0.08683161334059997,0.03269342705920938,0.05599903072160818,0.018987809249979965,0.03552519012810963,0.011797833673253388,0.02170061255287781,0.008691210483467066
95,SH2D2A,brain_cortex,brain_frontal_cortex_ba9,0.7955855403962422,0.03423218976406944,3.2303270534811395,0.38387429437657244,0.7641466855722524,0.05485867022755117,0.040523893779216315,0.019645382762726062,8.391844554770881e-05,2.857982237871417e-05,0.9012767458124327,0.2732906803857619,0.3596178110787295,0.13254337891036902,0.20736508426143535,0.06900533313438124,0.13127080046588208,0.04622990812480386,0.08095755882912713,0.030290152027899444,0.05019662624319636,0.017299662448146215,0.03267245418665456,0.012353808353617948,0.019258245875454043,0.007943546099878816
96,SH2D2A,brain_cortex,brain_hypothalamus,0.47372908977964634,0.06749068415594216,4.476121312870992,0.32238378523117334,0.49149691622565655,0.09958001676657213,0.0686094367302987,0.05603972347611698,9.690705716698454e-05,2.8014033539583565e-05,0.6960317631273764,0.3009964368238257,0.3438825798304065,0.1306166327081491,0.21768690963859988,0.07899001404366175,0.14721736788033923,0.055279973910246145,0.0905408716161846,0.03574034800921765,0.05998217505392317,0.020237102112311944,0.0384186596071868,0.015104912398778654,0.023291174391130206,0.011250139317754265
97,SH2D2A,brain_cortex,brain_nucleus_accumbens_basal_ganglia,0.5079183682284983,0.05602480610035515,4.446858197028864,0.36737222692357047,0.49317243410889644,0.09912652462136522,0.05283745091958129,0.04475665160012856,7.387377399601928e-05,2.8857881810245305e-05,0.6582628045847978,0.30412464225045316,0.30855105437758673,0.10395748824083413,0.20718742096121776,0.07640110617946716,0.13878290592811052,0.053007479759094416,0.08631138036024981,0.034584075748986344,0.05502942812080421,0.019436007028504513,0.03674761960461026,0.015540688374734522,0.022803376788717494,0.01160066462003171
98,SH2D2A,brain_cortex,brain_putamen_basal_ganglia,0.4805749764353326,0.052227375541214316,4.482038367174114,0.41355521170447784,0.4275307767722046,0.08228881952507776,0.046997334782346516,0.0438686691607482,7.290317414204508e-05,3.054144613814658e-05,0.6464745053795388,0.27526662988686534,0.30250375937203644,0.10323389068370063,0.19884166548924703,0.07476383147542719,0.12764238913272935,0.04429799167519362,0.08124001252209431,0.027820254160991036,0.051767699716692483,0.01857926503835263,0.03452944254181622,0.013917656485567668,0.021508226227236672,0.008985637100670449
