cv_repeat,response,left_tissue,right_tissue,normalized_overlap_trace,overlap_effective_rank,supported_contrast_fraction,overlap_weighted_head_energy,pairwise_penalty_contribution,overlap_eigenvalue_1,overlap_eigenvalue_2,overlap_eigenvalue_3,overlap_eigenvalue_4,overlap_eigenvalue_5,overlap_eigenvalue_6,overlap_eigenvalue_7,overlap_eigenvalue_8
14,JAM2,brain_caudate_basal_ganglia,brain_putamen_basal_ganglia,0.8146183072159584,2.341980361342134,0.7761653197087913,0.0618235198791454,9.433782469182885e-05,3.1466943335543434,0.9673196347652716,0.3996026485899973,0.2511978292786822,0.1599137404456898,0.08526622912791032,0.048780692671889406,0.02494216711909336
14,JAM2,brain_caudate_basal_ganglia,brain_spinal_cord_cervical_c-1,0.4495868436024688,3.8996983035451507,0.4044984426228311,0.1415519176117452,7.533421916007069e-05,1.516413418767728,0.6811789177138446,0.451283798629653,0.28927948112098767,0.16506940291681788,0.09833605920927656,0.048629646553849507,0.03015226809309108
14,JAM2,brain_cerebellar_hemisphere,brain_cerebellum,0.6479376638693785,2.6113066509221095,0.6413695138856443,0.15941741493062736,0.00013118403860308225,2.9436102048320465,0.9166645059239334,0.4832540119824241,0.22319908737893543,0.13187390696875007,0.0631975603318998,0.03875670515247714,0.01962924143703908
14,JAM2,brain_cerebellar_hemisphere,brain_cortex,0.3538956782054124,4.3050521573296425,0.41330754222546384,0.13390282135918746,0.00010084574682786382,0.9524566781885353,0.533010598145375,0.4093819881456411,0.24073758514655852,0.11894427200192155,0.06690585715023996,0.03869238830615536,0.0223689560920801
14,JAM2,brain_cerebellar_hemisphere,brain_frontal_cortex_ba9,0.38593300471158376,4.061778158605373,0.4096391158040043,0.16378648612139904,9.931563218042885e-05,1.069851429981998,0.5676529746033225,0.413504679489201,0.24550260687281728,0.134547811940588,0.06210723966335534,0.03841459706351922,0.02413938696565144
14,JAM2,brain_cerebellar_hemisphere,brain_hypothalamus,0.4294611242899428,3.7493247885418954,0.502367486644822,0.10738150063759504,4.013322267521685e-05,1.3036707355985742,0.6109684958221391,0.429495907591454,0.28791092333829504,0.15944593599579393,0.07969941343525226,0.043005568025150175,0.027220994476220763
14,JAM2,brain_cerebellar_hemisphere,brain_nucleus_accumbens_basal_ganglia,0.35281347280559183,4.067326354321104,0.44109095192235676,0.12279431297846703,6.266259520658403e-05,1.104057898505389,0.6169580099510783,0.3855209088166057,0.2724815833976259,0.1603095219660125,0.07579386994728786,0.0434061040632858,0.02399549668235628
14,JAM2,brain_cerebellar_hemisphere,brain_putamen_basal_ganglia,0.3424171319655726,3.934450781949516,0.5386174378934662,0.06285805934161218,3.2239193118906284e-05,1.264577572135938,0.510735402271296,0.38003032944543036,0.24059354018246076,0.13736052995298326,0.07897868309069331,0.04162729212556028,0.02474035007542818
14,JAM2,brain_cerebellar_hemisphere,brain_spinal_cord_cervical_c-1,0.34965242093973886,3.8579152239541243,0.3947017861897494,0.06325089029302719,3.172461253655102e-05,1.2250445245836015,0.7054533698582836,0.3688120590884778,0.26958154441483023,0.15693978161461897,0.08208223144405744,0.04474879701591124,0.02765576571749332
14,JAM2,brain_cerebellum,brain_cortex,0.4937747723472306,4.021214301983042,0.5637419443561857,0.11985188110235274,0.00010754024862358817,1.1164189766233363,0.5952007835830679,0.43544633634314217,0.2476268597058206,0.11711733852699475,0.06301901757989939,0.03878784610846732,0.02111137849411996
14,JAM2,brain_cerebellum,brain_frontal_cortex_ba9,0.4867546642206676,4.202488937578143,0.5371729633400555,0.132099865302565,9.5153833578022e-05,0.9657843942907467,0.6600384447843096,0.44860914755364956,0.25337297577053264,0.11618188012510955,0.06201019175746099,0.03852851165024148,0.022651636276134878
14,JAM2,brain_cerebellum,brain_hypothalamus,0.5527708435634455,3.9303519913862615,0.5013206229005285,0.2135845025934413,7.227043765219214e-05,1.2109447227734915,0.7192988031381743,0.47800021746514165,0.2830030888505531,0.1415598631601495,0.0734386770516137,0.04724128225542697,0.0238903243638533
14,JAM2,brain_cerebellum,brain_nucleus_accumbens_basal_ganglia,0.4524730514502163,4.08051378519791,0.4783793704616438,0.24701549422966398,0.00011348932520598493,1.045896187318302,0.7358716718861353,0.40074812555750505,0.2747157263796101,0.14821992861904318,0.0737897717764606,0.045344920929623646,0.02219484347110776
14,JAM2,brain_cerebellum,brain_putamen_basal_ganglia,0.4161351503487893,4.190694074457775,0.5271900337947132,0.12218319373722866,6.951364183662103e-05,1.0403966412547276,0.5834990965840309,0.3976196460353993,0.25411633831748637,0.12979047605148525,0.07774727804244216,0.0422968676582395,0.02256908978238766
14,JAM2,brain_cerebellum,brain_spinal_cord_cervical_c-1,0.44211672935126245,3.9518976727452886,0.5296432424923438,0.12465568432573419,7.802556583221886e-05,1.2353099764808828,0.7749150092434105,0.4357453548409781,0.26748233833396307,0.15135104641868888,0.08113048479347781,0.04480895973942374,0.02545184136832402
14,JAM2,brain_cortex,brain_frontal_cortex_ba9,0.7539185241001178,2.952741885680982,0.7600828222915113,0.13783342745141938,0.00012375974708595815,2.0191351284882666,0.7372665922565262,0.4404076401847058,0.28700084788897556,0.1320371048593231,0.06396723793729561,0.04245154813053118,0.022730584632731598
14,JAM2,brain_cortex,brain_hypothalamus,0.5700816724042937,3.98086402575344,0.5667799813687753,0.21270865119242996,0.00014153276615178,1.2432044269313782,0.6322075967866809,0.42745573075458987,0.3040797459031917,0.14713085435340245,0.07693645463739625,0.048379942426752,0.025008630813559342
14,JAM2,brain_cortex,brain_nucleus_accumbens_basal_ganglia,0.49640675169462156,3.753023252520138,0.5316458901499151,0.18433032938445643,9.315902099136793e-05,1.2300471474304067,0.6286504570522368,0.410286014754431,0.28366103596768427,0.13891662490657156,0.06978519316486642,0.050793364757742196,0.02299223781068606
14,JAM2,brain_cortex,brain_putamen_basal_ganglia,0.519177502058025,3.8321827528900583,0.6151147066741826,0.1655027086240264,8.507885986424768e-05,1.3570310129585237,0.7079487442019323,0.40815490890822215,0.261313547073109,0.1287106023593155,0.07418428878997738,0.04913653994061255,0.02435387872299788
14,JAM2,brain_cortex,brain_spinal_cord_cervical_c-1,0.46477158416672193,3.891226441571905,0.617074844120471,0.1500531120369893,9.163030195147487e-05,1.3923048039227002,0.6367813315906398,0.43668830316450447,0.2954497545287214,0.13779102522419345,0.0810249403673909,0.05520415328684426,0.0260567804371869
14,JAM2,brain_frontal_cortex_ba9,brain_hypothalamus,0.6090872732764441,3.9932382242179236,0.5156239019259985,0.21906943011378255,0.00013707336840634,1.3584230561743875,0.6512404289017797,0.45602964731693146,0.3198009951640128,0.17686066496419292,0.0772669436807861,0.04566674975452516,0.02688905053842856
14,JAM2,brain_frontal_cortex_ba9,brain_nucleus_accumbens_basal_ganglia,0.5069018486193813,3.7826663572752026,0.4327709581880173,0.17423119735891482,9.02986645348346e-05,1.2564997370974555,0.6464023222473256,0.41702770421997226,0.3062114305873004,0.15059482161390408,0.06911865498109922,0.04779300110346294,0.024679989169792298
14,JAM2,brain_frontal_cortex_ba9,brain_putamen_basal_ganglia,0.5301829529354795,3.74615668747769,0.520988797482815,0.12140714609202194,8.054507655295e-05,1.4020079864523556,0.6335485644004688,0.4469945448435396,0.265998112325826,0.14859312188208085,0.0708818284011245,0.04766561689891986,0.025574333496658018
14,JAM2,brain_frontal_cortex_ba9,brain_spinal_cord_cervical_c-1,0.4725211358761972,3.9604888671825322,0.4584702885254222,0.1286682962209339,9.067975598460992e-05,1.3569253977038453,0.6351700843630357,0.41944824486978655,0.3144644042685508,0.1631203420109994,0.0804392712971905,0.05061007689299864,0.028752502876511522
